ID,SKU,Name,Old Categories,New Categories,Status
2022,QH290402W/5,Binzel Style Tapered Nozzle For MB15 MIG Torch - 360A - Pack of 5,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > MIG Welding Nozzles,MIG WELDING > MIG Welding Torches & Parts > MIG Welding Nozzles,MAPPED
2023,MB36/CON,Binzel Style Cylindrical MIG Nozzle for MB15 MIG Torch 360A - Pack of 10,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > MIG Welding Nozzles,MIG WELDING > MIG Welding Torches & Parts > MIG Welding Nozzles,MAPPED
2030,QH290436,MIG Liner 1.6 mm - 4 Metres,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > Binzle-Style MIG Torch Consumables > Binzle-Style MIG Consumables > MIG Liners,MIG WELDING > MIG Welding Torches & Parts > MIG Liners,MAPPED
2032,QH290500LX,360A Air Cooled Mig Torch (QH290500LX) - 5 m,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > Euro Connection MIG Torches,MIG WELDING > MIG Welding Torches & Parts > Euro Connection MIG Torches,MAPPED
2033,QH400401W,Conical MIG Nozzle 500A,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > MIG Welding Nozzles,MIG WELDING > MIG Welding Torches & Parts > MIG Welding Nozzles,MAPPED
2034,QH400402W/5,Binzel Style Tapered Nozzle For MB15 MIG Torch - 500A - Pack of 5,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > MIG Welding Nozzles,MIG WELDING > MIG Welding Torches & Parts > MIG Welding Nozzles,MAPPED
2035,QH400403W,Binzel Style Cylindrical MIG Nozzle for MB15 MIG Torch 500A - Pack of 5,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > MIG Welding Nozzles,MIG WELDING > MIG Welding Torches & Parts > MIG Welding Nozzles,MAPPED
2047,QH400441W,500A Swan Neck MIG Torch Assembly,Welding Consumables & Supplies > MIG Welding Supplies > MIG Torches & Consumables > Binzle-Style MIG Torch Consumables > Binzle-Style MIG Consumables,MIG WELDING > MIG Welding Torches & Parts > Binzel-Style Consumables,MAPPED
2050,RA151050,"A15 Steel TIG Rods - 5kg, 1.0mm",,,NO_CATEGORY
2052,RA151250,"A15 Steel TIG Rods - 5kg, 1.2mm",,,NO_CATEGORY
2053,RA151625,"A15 Steel TIG Rods - 2.5kg, 1.6mm",,,NO_CATEGORY
2054,RA151650,"A15 Steel TIG Rods - 5kg, 1.6mm",,,NO_CATEGORY
2056,RA152450,"A15 Steel TIG Rods - 5kg, 2.4mm",,,NO_CATEGORY
2058,RA153250,"A15 Steel TIG Rods - 5kg, 3.2mm",,,NO_CATEGORY
2059,RA181050,Sifsteel A18 Mild Steel TIG Rods 5kg - 1.0mm,,,NO_CATEGORY
2060,RA181250,Sifsteel A18 Mild Steel TIG Rods 5kg - 1.2mm,,,NO_CATEGORY
2061,RA181650,Sifsteel A18 Mild Steel TIG Rods 5kg - 1.6mm,,,NO_CATEGORY
2062,RA182450,Sifsteel A18 Mild Steel TIG Rods 5kg - 2.4mm,,,NO_CATEGORY
2063,RA183250,Sifsteel A18 Mild Steel TIG Rods 5kg - 3.2mm,,,NO_CATEGORY
2064,RA321050,Sifsteel A32 Mild Steel TIG Rods 5kg - 1.0mm,,,NO_CATEGORY
2065,RA321250,Sifsteel A32 Mild Steel TIG Rods 5kg - 1.2mm,,,NO_CATEGORY
2066,RA321650,Sifsteel A32 Mild Steel TIG Rods 5kg - 1.6mm,,,NO_CATEGORY
2067,RA322450,Sifsteel A32 Mild Steel TIG Rods 5kg - 2.4mm,,,NO_CATEGORY
2068,RO011601,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 1.6 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2069,RO011625,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 1.6 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2070,RO011650,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 1.6 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2071,RO012401,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 2.4 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2072,RO012425,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 2.4 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2073,RO012450,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 2.4 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2074,RO013201,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 3.2 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2075,RO013225,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 3.2 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2076,RO013250,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 3.2 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2077,RO014850,Sifbronze No 1 Silicon Bronze Gas Brazing Rods - 4.8 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2090,RO081250,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 5kg, 1.2mm",,,NO_CATEGORY
2092,RO081625,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 2.5kg, 1.6mm",,,NO_CATEGORY
2093,RO081650,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 5kg, 1.6mm",,,NO_CATEGORY
2094,RO082401,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 1kg, 2.4mm",,,NO_CATEGORY
2095,RO082425,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 2.5kg, 2.4mm",,,NO_CATEGORY
2096,RO082450,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 5kg, 2.4mm",,,NO_CATEGORY
2099,RO083250,"Sifphosphor Bronze No 8 Gas Brazing/Bronze Rods - 5kg, 3.2mm",,,NO_CATEGORY
2100,RO091050,Super Silicon No 9 FE - 10 mm x 5 Kg DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
2101,RO094001,Super Silicon No 9 FE - 4 mm x 1 Kg DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
2102,RO094050,Super Silicon No 9 FE - 4 mm x 5 Kg DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
2103,RO095050,Super Silicon No 9 FE - 5 mm x 5 Kg DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
2104,RO096050,Super Silicon No 9 FE - 6 mm x 5 Kg DISCONTINUED,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
2105,RO111625,Sifsteel No 11 Steel Gas Rods (Copper Coated) - 1.6 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Steel,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Steel Welding Rods,MAPPED
2107,RO113225,Sifsteel No 11 Steel Gas Welding Rods Copper Coated - 3.2 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Steel,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Steel Welding Rods,MAPPED
2109,RO151625,"4043A Aluminium TIG Rods - 1.6mm, 2.5kg",,,NO_CATEGORY
2111,6011100471/RO152425,"4043A Aluminium TIG Rods - 2.4mm, 2.5kg",,,NO_CATEGORY
2113,RO153225,"4043A Aluminium TIG Rods - 3.2mm, 2.5kg",,,NO_CATEGORY
2114,RO155025,"4043A Aluminium TIG Rods - 5.mm, 2.5kg",,,NO_CATEGORY
2115,RO161601,"4047A Aluminium TIG Rods - 1.6mm, 1kg",,,NO_CATEGORY
2116,RO161625,"4047A Aluminium TIG Rods - 1.6mm, 2.5kg",,,NO_CATEGORY
2117,RO162401,"4047A Aluminium TIG Rods - 1.0mm, 1kg",,,NO_CATEGORY
2118,RO162425,"4047A Aluminium TIG Rods - 2.4mm, 2.5kg",,,NO_CATEGORY
2120,RO163225,"4047A Aluminium TIG Rods - 3.2mm, 2.5kg",,,NO_CATEGORY
2121,RO165025,"4047A Aluminium TIG Rods - 5.mm, 5kg",,,NO_CATEGORY
2122,RO181601,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 1.6 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2123,RO181625,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 1.6 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2124,RO181650,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 1.6 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2125,RO182401,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 2.4 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2126,RO182425,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 2.4 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2127,RO182450,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 2.4 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2128,RO183201,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 3.2 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2129,RO183225,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 3.2 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2130,RO183250,Sifcupron No 17-2Ag Copper Phosphorus Brazing Rods - 3.2 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Copper Phosphorus Brazing Rods,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Copper Phosphorus Rods,MAPPED
2139,6011100360,Weld Star ER 347Si Stainless TIG Wire 5kg - 1.6mm,,,NO_CATEGORY
2142,6011100362,Weld Star ER 347Si Stainless TIG Wire 5kg - 2.4mm,,,NO_CATEGORY
2149,RO211225,"Sifsteel Stainless 316L TIG Rods - 2.5kg, 1.2mm",,,NO_CATEGORY
2154,RO212401,"Sifsteel Stainless 316L TIG Rods - 1kg, 2.4mm",,,NO_CATEGORY
2156,RO213201,"Sifsteel Stainless 316L TIG Rods - 1kg, 3.2mm",,,NO_CATEGORY
2159,RO233201,Sif Magnesium No 23 TIG Rods - 3 mm x 1 Kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Magnesium,TIG WELDING > TIG Welding Filler Rods > Magnesium,MAPPED
2160,RO233212,Sif Magnesium No 23 TIG Rods - 3 mm x 12 Rods,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Magnesium,TIG WELDING > TIG Welding Filler Rods > Magnesium,MAPPED
2162,RO271625,SIFAlumin No27 General Purpose Aluminium TIG Rods 2.5kg - 1.6mm,,,NO_CATEGORY
2164,RO272425,SIFAlumin No27 General Purpose Aluminium TIG Rods 2.5kg - 2.4mm,,,NO_CATEGORY
2166,RO273225 - 7059,SIFAlumin No27 General Purpose Aluminium TIG Rods 2.5kg - 3.2mm,,,NO_CATEGORY
2167,RO321601,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 1kg, 1.6mm",,,NO_CATEGORY
2168,RO321650,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 5kg, 1.6mm",,,NO_CATEGORY
2169,RO322401,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 1kg, 2.4mm",,,NO_CATEGORY
2170,RO322425,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 2.5kg, 2.4mm",,,NO_CATEGORY
2171,RO322450,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 5kg, 2.4mm",,,NO_CATEGORY
2172,RO323201,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 1kg, 3.2mm",,,NO_CATEGORY
2173,RO323225,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 2.5kg, 3.2mm",,,NO_CATEGORY
2174,RO323250,"SIFALBRONZE No 32 - Aluminium Bronze TIG Rods - 5kg, 3.2mm",,,NO_CATEGORY
2176,6011100326,308L Stainless Steel TIG Rods 5kg - 1.6mm,,,NO_CATEGORY
2179,6011100328,308L Stainless Steel TIG Rods 5kg - 2.4mm,,,NO_CATEGORY
2182,6011100329,308L Stainless Steel TIG Rods 5kg - 3.2mm,,,NO_CATEGORY
2183,RO341601,"Sifsteel 309LSi Stainless Steel TIG Rods - 1kg, 1.6mm",,,NO_CATEGORY
2190,RO351025,"312 Stainless Steel TIG Rods - 2.5kg, 1.0mm",,,NO_CATEGORY
2193,RO351250,"312 Stainless Steel TIG Rods - 5kg, 1.2mm",,,NO_CATEGORY
2194,RO351601,"312 Stainless Steel TIG Rods - 1kg, 1.6mm",,,NO_CATEGORY
2196,RO351650,"312 Stainless Steel TIG Rods - 5kg, 1.6mm",,,NO_CATEGORY
2199,RO352450,"312 Stainless Steel TIG Rods - 5kg, 2.4mm",,,NO_CATEGORY
2200,RO981201,"Sifsilcopper No 985 Copper TIG Rods - 1kg, 1.2mm",,,NO_CATEGORY
2202,RO981250,"Sifsilcopper No 985 Copper TIG Rods - 5kg, 1.2mm",,,NO_CATEGORY
2203,RO981601,"Sifsilcopper No 985 Copper TIG Rods - 1kg, 1.6mm",,,NO_CATEGORY
2205,RO981650,"Sifsilcopper No 985 Copper TIG Rods - 5kg, 1.6mm",,,NO_CATEGORY
2207,RO982450,"Sifsilcopper No 985 Copper TIG Rods - 5kg, 2.4mm",,,NO_CATEGORY
2211,ROHF61601,Tool Steel Hardfacing TIG Rods HF6 - 1.6 mm x 1 Kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Hard Facing,TIG WELDING > TIG Welding Filler Rods > Hard Facing,MAPPED
2212,ROHF61612,Tool Steel Hardfacing TIG Rods HF6 - 1.6 mm x 12 Rod Pack,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Hard Facing,TIG WELDING > TIG Welding Filler Rods > Hard Facing,MAPPED
2214,ROHF62412,Tool Steel Hardfacing TIG Rods HF6 - 2.4 mm x 12 Rod Pack,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Hard Facing,TIG WELDING > TIG Welding Filler Rods > Hard Facing,MAPPED
2215,RS412401,Sif Autobronze Gas Brazing Rods - 2.4 mm x 1 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2216,RS412425,Sif Autobronze Fluxed Silicon Bronze Brazing Rods - 2.4 mm x 2.5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2217,RS412450,Sif Autobronze Gas Brazing Rods - 2.4 mm x 5 Kg,Welding Equipment > Oxy-Fuel Equipment > Oxy-Acetylene Welding Rods > Oxy-Acetylene Welding Rods - Brazing,GAS & OXY-FUEL > Oxy-Fuel Welding Rods > Brazing Rods,MAPPED
2218,RT701225,Stainless 310 TIG Rods - 1.2 mm x 2.5 Kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Stainless Steel,TIG WELDING > TIG Welding Filler Rods > Stainless Steel,MAPPED
2219,7229,Stainless 310 TIG Rods - 1.6 mm x 5 Kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Stainless Steel,TIG WELDING > TIG Welding Filler Rods > Stainless Steel,MAPPED
2220,7230,Stainless 310 TIG Rods - 2.4 mm x 5 Kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Stainless Steel,TIG WELDING > TIG Welding Filler Rods > Stainless Steel,MAPPED
2221,7231,Stainless 310 TIG Rods - 3.2 mm x 5 Kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Stainless Steel,TIG WELDING > TIG Welding Filler Rods > Stainless Steel,MAPPED
2225,RT741650,"Sifsteel Duplex Stainless Steel TIG Rods ER2209 - 5kg, 1.6mm",,,NO_CATEGORY
2226,RT742450,"Sifsteel Duplex Stainless Steel TIG Rods ER2209 - 5kg, 2.4mm",,,NO_CATEGORY
2227,RT743250,"Sifsteel Duplex Stainless Steel TIG Rods ER2209 - 5kg, 3.2mm",,,NO_CATEGORY
2229,RT752425,"Sifalloy No 75 Ti5 Titanium TIG Rods Alloy - 2.4mm, 2.5kg",,,NO_CATEGORY
2234,RT781650,"Super Duplex Stainless Steel TIG Rods - 5kg, 1.6mm",,,NO_CATEGORY
2235,RT783250,"Super Duplex Stainless Steel TIG Rods - 5kg, 3.2mm",,,NO_CATEGORY
2236,10N23,"1/16"" Collet (10N23)",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2238,10N24,"Collet 3/32"" (WP17/18/26) 10N24",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2239,10N25,"Collet 1/8"" (WP17/18/26) 10N25",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2240,10N28,"1/8"" Collet Body 10N28",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2242,RW10N31,"1/16"" Tig Collet Body (PK5) (10N31) (RW10N31) DISCONTINUED",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2243,10N32,"3/32"" Collet Body 10N32",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2244,10N47,"No 7 Standard Ceramic Cup 7/16"" Bore 10N47",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2246,10N48,"No 6 Standard Ceramic Cup 3/8"" Bore 10N48",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2247,10N49,"No 5 Standard Ceramic Cup 5/16"" Bore 10N49",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2248,13N08,"No 4 Standard Ceramic Cup 1/4"" Bore 13N08",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2249,13N09,"No 5 Standard Ceramic Cup 5/16"" Bore 13N09",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2250,13N10,"No 6 Standard Ceramic Cup 3/8"" Bore 13N10",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2251,13N21,"Collet .040"" (1.0 mm) 13N21",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
2252,13N22,"Collet 1/16"" (1.6 mm) 13N22",Welding Consumables & Supplies > TIG Welding Supplies > TIG Torches & Spare Parts > TIG Torch Consumables,TIG WELDING > TIG Welding Torches & Tungsten > TIG Torch Consumables,MAPPED
